Segment,Segment_Name,Family,Family_Name,Class,Class_Name,Commodity,Commodity_Name,Unit_Operations,OECD_FOS
40000000,Distribution and Conditioning Systems and Equipment and Components,40140000,Fluid and gas distribution,40142000,Hoses,40142015,Steam cleaning hose,heating,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40140000,Fluid and gas distribution,40142200,Fluid and gas regulators,40142208,Gas mixer,mixing,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40140000,Fluid and gas distribution,40142500,Traps and strainers,40142503,Steam traps,heating,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40140000,Fluid and gas distribution,40142500,Traps and strainers,40142504,Steam strainers,heating,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40140000,Fluid and gas distribution,40142500,Traps and strainers,40142510,Thermostatic steam trap,heating,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40140000,Fluid and gas distribution,40142500,Traps and strainers,40142511,Thermodynamic steam trap,heating,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151501,Air pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151502,Vacuum pumps,pumping;gas_compression,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151503,Centrifugal pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151504,Circulating pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151505,Dosing pumps,pumping;formulation,2.9
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151506,Hand pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151507,Irrigation pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151508,Mud pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151509,Reciprocating pumps,pumping;cip_cleaning,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151510,Water pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151511,Well pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151512,Sump pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151513,Submersible pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151514,Steam pumps,pumping;heating,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151515,Solenoid pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151516,Shear pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151517,Sewage pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151518,Sealless pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151519,Sanitary pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151520,Sampling pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151521,Rotary pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151522,Reverse osmosis pumps,pumping;membrane_separation,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151523,Positive displacement pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151524,Oil pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151525,Sludge pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151526,Turbine pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151527,Plunger pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151528,Oscillating pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151529,Drum pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151530,Dredge pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151531,Dewatering pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151532,Fuel pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151533,Hydraulic pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151534,Cryogenic pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151546,Axial split pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151547,Deepwell pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151548,Diaphragm pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151549,Double diaphragm pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151550,Duplex pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151551,Gear pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151552,Metering or injection or proportioning pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151553,Progressive cavity pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151554,Ram pumps,pumping,2.4
40000000,Distribution and Conditioning Systems and Equipment and Components,40150000,Industrial pumps and compressors,40151500,Pumps,40151555,Rotary cam pumps,pumping,2.4
